This place has the best goma sauce I've ever had.	3	efesmy9
is my local Bertuccis that I have gone to for years.	1	edezqdd
The place is a small intimate lounge-y bar-type atmosphere.	1,15	ededvnl
Why not enjoy a dinner that has pan Asian dinner options with no animal products?	11	edlzjz5
Sit at the bar and enjoy the show with all the crowd.	4	ef60cbz
Same review as before, fresh ingredients, good service.	5	ee5fbqf
...SWEET POTATO FRIES.	1	eeedlyw
The wait staff was very attentive and efficient.	0	edeconu
I love beer in small glass bottles.	3	eethr41
The food was mediocre.	10	efdkyh3
would go back again, but probably just for happy hour.	1	ee6vlyt
It's a bit out of the way, but they have good coffee and plenty of seating.	1	ee111hi
A great go-to spot in the Downtown Crossing spot to casually hang out and catch up with people.	0	edjdaep
She brines the tenders so they are juicy and flavorful.	1	eec65sn
Had a great sandwich le mistral.	0	eehdx3n
The broth is everything.	1	edmk7he
Every time I visit Universal, I realize why I don't visit often.	1	edjvqje
Steak and everything else was great.	0	ef22539
I was in town for one night on business.	1	eegsgex
Decided to try Gardner for HH.	1	ee94mt4
Helped me get rid of this hangover.	1	eee8r2v
My mojito is refreshing.	1	eet7ytc
Reservations not in computer though I had the email.	1	eefbsn2
All I have to say is WOW --- the chicken & mushroom crepe was absolutely fantastic: moist chicken and a multitude of flavors.	9,6	eee8os5
Talk about prime real estate for Christopher's!	1	eez59vd
See it all the time on my drive to and from work.	1	eeplgsa
Not 5/5 because food is overpriced ie $16 for average chicken & waffles.	1	ef02fid
It's a totally random location and seems more of a personal spot.	1	edtr275
The most tender filet minon and ribeye ever!	0	edrhqi7
while the restaurant in tiny, it is so worth.	0	ef5qezm
flavor is not unusual.	1	ednedzn
The most recent visit a few Sundays ago was our very last.	1	eemyv0w
2 types of mushrooms.	1	edljth1
Menu is reasonably priced for lunch.	1	eero9h7
A little taste of the best in the Philippines.	0,3	edkb4iz
Visited over the weekend for friend's birthday dinner.	1	een9dyt
Specials are always good too.	0	eey252p
I found the food here to be pretty decent albeit a little on the salty side.	0,2	eex7ti7
This mall has really seen a revamping the last few months.	0	edbyhxm
I had the Works Stromboli and it was delicious.	0	efd5t53
Their speciality is banh cuon (rice noodles and minced meat) so we ordered that and thought it was ok.	0	edn9bfj
The meats/filings were tasteless and unseasoned!	14	efb0gag
This place is dangerous.	2	efah7ba
We sat upstairs and it was empty.	1	ed90rxt
Not the whole menu is great.	7	educyk0
We have been here multiple times and always have a great time.	4	eelluat
Location: I like to sit outside and watch all the locals move around.	3	eekmi2e
This is obviously a sports bar type of place so I will limit the experience to ordering beers.	1	edbykpq
I crave them often.	3	eevwsiu
Maybe if you drink it makes all the difference?	13	eewhypp
Another great restaurant is definitely a must if you are in Disney World.	0	ed278ro
Texas-Mexico Victory!	6	ed6xvyo
We came for Easter brunch.	1	ee0sj4m
This is my favorite taco place in Austin that I've discovered so far!	3,0	eelsbey
staff really nice too!	5,0	ef7fkak
They have the smallest parking lot ever.	1	edcjks9
At 5:30 on Saturday night we were told there would be a 15 minute wait...as usual.	7	ed4m2th
The service was great and the food was delicious.	5,0	ef20ahq
The friendly staff are terrific at making whatever accommodations a diner may require (vegetarian, lactose free, etc.).	0	ef9yjcf
Whats with the large tap set up right in the middle of the bar?	13	ef2kier
Excellent service - mediocre food.	1	edc9w60
Waited 15 minutes to get a menu.....btw bar was not crowded.	1	eeg8n0h
It had a very modern design and outdoor seating with a window to order from the indoor bar.	1	edyqc3h
Egg benedict is a hit!	0	edttw9i
You will never be disappointed with this place.	0	edhhpxx
Not having  food is kind of a drawback, but if you're just in the mood to quaff a few this place will do fine.	0	ef5qs2x
It was very salty.	1	ed9yqux
My favorite is the ham and gruyere tart.	3	eeamw5i
I give 5 woofs and a tail wag to my waiter who's name might have been Boa??	13	edn1chi
Considering we had no reservation and it was a pretty busy friday night, I applaud the staff for seating us in under 20 minutes.	0	ee6yy7k
We were seated promptly but that's where the promptness ends.	1	ed5f54l
Favorite taco place ever.	3	ef3vaur
All the food was super fresh and you could taste that difference.	0	eev7f75
Disney always does well.	0	ees87rr
Upon initial tasting, the mix of rums were strong, whilst the pineapple added some fruitiness to it.	1	eegsyq7
Has a great outdoor patio area right on the lake.	0	efb3lmc
I've had a seafood dish as well as a veal chop (I believe) here.	16	edl7cr3
Hat is what I imagine a modern day Cheers would look like.	0	eepepcd
No, not now overcooked piece like a hockey puck.	2	eew8aj0
Thai for good reason!	6	ef96tvm
This is a good phenomenon that sometimes happens in newly opened restaurants.	0	eczmavf
I believe in the hype.	1	efbntjz
Love the new location.	3	ee3dj19
I was in town for a convention and had to plan a dinner for about 30 of our clients.	1	edm22m6
It's a popular place with a lot of people and service is generally good.	0	ee4c52s
The biryani was pretty badly made - over spiced and too dry.	7	ee1ixqq
Easy enough to remove, but still.	1	ee8r8kp
Restaurant had plenty of empty tables.	1	ef8mcta
Maybe I'd go back?!	11	edi3aqz
This is my second time dining at Tomo.	1	ed4ze36
However, we had a great meal and the service was good.	4	eelzicv
Brought My Mom here for her birthday and was embarrassed by the service we received.	10	edbku8u
I found this place via yelp and decided to check it out based on the great reviews.	1	ee2c97j
I just love their green curry, red curry, pad khee mao and tom kha soup.	3	ef6e3pk
It was spicy but not so much I am chugging a gallon of milk.	1	ed43l93
The soup is so ordinary, bland and when i ask for salt, they told me tyey dont have salt?!	7	edb9lf1
My all time favorite soup and they didn't disappoint.	0	ee0y1x0
Limited parking is terrible!!!!!	12	ee66v11
It's clean and has a good variety of desserts.	0	ee8u1g8
Planned this day around seeing a certain movie at 6pm.	1	een9ehw
Whenever I'm in Boston to visit my boyfriend, we always head to the Thinking Cup for breakfast or an afternoon treat.	1	ef5ux8s
I hyave been to other franchises and food was excelleny.	0	eda05bx
Over 500 different bottles of tequila.	1	eea07v0
Other than that, this place is fantastic and I give it 5 stars.	0	ed3gsht
I was starving, so we got the large pepperoni pizza.	1	eevni5k
These guys make great burgers, they are made with quality ingredients.	0	edkiv0e
The guacamole was safe but delicious.	0	ef8u9ed
The staff here are very friendly and welcoming and the pizza is delicious! !	5,6,0	ee2voz9
I had to send my dish back and to be honest I even considered sending my second dish back.	1	ee6gugz
My boyfriend loves Joe's Crab Shack and wanted to bring me to this location on the river in Austin.	3,8	ed535p6
Online, I was given the option for a future delivery time.	1	ef2rfaw
Then the correction came.	1	ef9lvyt
A favorite neighborhood spot in Portland.	0	eep9opw
I ordered online with a 15 minute time for it to be ready.	1,0	ef42mx7
The restaurant itself has a great ambience and the servers are knowledgeable and well trained.	5,0	ee6ea7y
We were there very early and there only a few groups when we arrived.	1	eekn6b1
New pho restaurant next to the food terminal!	0	ef66kme
What a cool place.	0	efdlrvn
We go out of our way to not go to this location.	2	ef1yi7m
The small building pales in comparison to the surrounding commercial buildings and skyscrapers, but its charm matches them well.	0	edvdrgn
It's a small place with limited seating, great staff and decent lattes.	5,0	ed7qz4k
Without a doubt, this is one of the best places for BBQ.	0	ef8ypa4
I got the trial by breakfast and subbed vegetarian sausage for bacon.	1	edo6qja
It's a mix of classic French with modern Northwestern.	1	eenlv5q
So we ate the lobster tail and broccoli.	1	eebiw3r
Get the Yahoo or Early Bird for breakfast.	1	edn3i7x
I have a very good Americano, well prepared.	0	edyzlie
Neither tasted like the traditional preparation.	1	edhbseu
First impression wasn't great.	2	eep1od7
The presentation is beautiful and the decor is beautiful.	0	ed9rho8
The fried chicken app and the pork tenderloin entree were both great.	0	efdz1w4
After a not so pleasant experience I called the restaurant and they were very nice.	5	edn4ff4
the actual bar tenders were incredibly rude and are the reason we will not return.	12	edz3h0r
This was my first time here.	1	eezk6o0
The saving grace was our sweet waitress.	0	eczy1nf
Small but less crowded than the Broadway one, probably because people haven't discovered the new spot.	1	edyd3rm
Matt did not recognize what was going on.	13	eefdr5v
I've been to Davio's before on business and have never understood how it is so popular for food that is so average or worse.	11	efbt1r7
Lastly, the smoothies are pretty good too.	0	eemgydg
This is a good sized store with a good selection.	0	eeaicf0
Being only a visitor to Boston, I was determined to try all the vegan food places of which I'd heard.	1	efh59d6
The drinks were alittle expensive for happy hour but my was delicious so I would probably have it again.	4	eegc9ek
The tacos are so cheap yet so filling.	0	eeeir4t
Our company Cedar Park Overhead Doors held their annual party there this weekend.	1	edlfi3j
JoLa has a cool vibe, very laid back, and the service was engaging and friendly.	15	eeg54vq
Definitely the best place to go for a gluten allergy in Porter!	0,6	edwqv7j
This was our first time at the Beechwold Diner and we loved it!	3	ef6vllr
Our waitress was prompt to take our drink and food order.	1	ef18f8y
Unusually choose hot pot only because there are too many food to feed me, I don't have space for bbq.	1	ed2necv
It's worth a trip to his fun food trailer just to say hello.	0	eec1n10
I think there should be a taste test given to every business thinking about using this moniker and if you past then you  get to use the title.	1	ed1jtza
Beat is a great place to have live music from some very eclectic artists, and a great place to enjoy a good night of drinks or an intimate dinner.	0	eduzroe
It's a great deal and usually it's just the 2 of us in the whole place!!	0,6	ee8yy7b
It has all the right proportions and is very tasty.	0	eepw6b4
The food and beer are great, but the service is terrible.	0,2	eexlyva
Tasty Italian food in a romantic atmosphere.	0,15	ed55k86
I thought it was really bizarre considering I had velocult install that tire/tube.	1	ef4y8mq
It has your pretty standard Mediterranean fair, and I'm assuming it competes with Mezze, which is basically across the street.	1	edw1o2c
There was a deli named Sonny's here when I first moved to Decatur.	1	eel04o7
This place is lame / wannabe South End trendy.	7	eejdqkt
Easy lunch place where you can pick your portion size.	1	edrkiv1
First, we had homemade chips with homemade salsa, two sauces and table side guacamole.	1	eekexv3
Inside it's dark, really dark.	1	ef0nvj1
Best thin crust pizza in town!	3	efe865l
It was my birthday yesterday and I rarely go to the Keg so I thought why not?	1	edar45c
Anyway, how we feel about Brooklyn, we'll love anything there.	3	edlun1s
OK, so I'm disappointed with the padding:	2	eezw7yo
The food taste fresh and it gives something different from the millions of Thai and Mexican food carts around PDX.	0	ed3wm47
While the view is always spectacular, the prices are high and for that you'd hope the service would be better.	2	ee3dzeq
Nothing noteworthy or memorable.	1,7	ed2y1ey
When I go to Russell House I usually sit at the bar.	1	edtbxn7
Good coffee always earns a star with me.	0	edi0psz
I grew up on the backend of my father's commercial lobster boat...	1	ed6am3p
When it burnt down a few years later, my family's hearts sank thinking it would not return - but it rose from the ashes!	0,6	edikjn4
Gd. Twice I've eaten here, twice I've left with the same thought....	1	eensizz
I had the Dragon Roll and Salmon Crunch Roll and both were so big that I had to take the leftovers home!!	1	edcnlhd
We were both hungry and feening for Tex Mex and Mellizoz did not disappoint	1	ed9oay6
I order the usual house special with beef and broccoli and it was so full that I had share lol...	0	ee2r9s9
Rare to find a source for Armenian food on the south shore.	1	ee0v6ub
I usually like to sit at the bar and watch the sushi chefs, but they seem uncomfortable with the attention - maybe it's too early for them?	7	edrdp7f
We stumbled across this restaurant while visiting the area and had a wonderful food experience.	4	ef01kti
However, I don't come here for the enchilada/refried beans/cheese on a hot plate fare.	10	edu3jav
The ice cream is so delicious.	3	eeb0lo8
A breath of fresh air!	0,4	ee3rtkg
Perfect for happy hour or a quick lunch or dinner.	0	ee60ws9
The first time at Keke was well worth the wait time!	6	eda7q2o
Everything we ordered was great!	0	edf8gsj
Every time we have to buy a gift card for someone it inevitable ends up being for this place.	1	eepcmlt
Really love grabbing a half dozen oysters (like the PEI the best, nice balance of sea and brine).	3	edljjza
Lunch bento specials from 11a-3p.	1	edmz7i5
Every time we visit Orlando, we make it our business to stop by and eat here!	1	eed6rhp
Spilled water on one of our friends.	1	edjceq5
Not only are the prices great for the food...the food is great!	0	ee9x4rt
And it was just bad.	12	eerlv66
Had to ask for bottled.	1	eehdgem
I keep forgetting that I need to write a review for Otto's.	1	edi483a
We had the famous dumplings and Chengdu cold noodles.	1	ee9r6hp
I'm so excited for all the vegan food and a nice cup of coffee.	6	ee3l1ba
Go for the selection of beer and (if you are lucky) the view.	1	edxvvgj
Lots of food and probably best deal in Fenway!	0	eep8u1j
Picked up a to-go order and had to review my order three times and it still wasn't correct when I received it.	7	efakbxz
I always understand.	1	eez3nop
This music is TOO LOUD.	7	eemdkbm
I wasn't expecting fancy, gourmet food but I was expecting something a step-up from KFC.	0,8	edtkg7k
- Free tea & water tastes good~	0	efa58vc
The cohinxas are the best and only, sandwiches never disappoint.	3	eeiwrex
Best Cajun food.	3	eerlw8u
Funky decor, delicious nachos and delicious margaritas...what's not to like?	0	ef5d0d1
When complained to the manager he didnt do anything about it!	1	eddsi18
Chicken basil tastes great, but chicken mushrooms have canned mushrooms.	0	eeaphn3
Most people East of In-N-Out nation will never experience a truly amazing burger, but thanks to Four Burgers Bostonians will have a chance!	0	ee1wp5h
The music was ok but everyone from the bartender to the lady in the coat had an attitude.	0	eeqhf09
The place was recommended by a close friend.	1	eesyqjx
Really the only knock on them is the price, which is too expensive.	2	ef7tby7
The atmosphere is my favorite,	3	edgd585
Best Thai place I've been to.	0	ee7pary
I usually eat Massa man curry with chicken and my fianc閼煎崘 eats the garlic sauce with tofu and vegetables.	1	eemvaw1
The staff do seem like they are trying provide service but may not be fully trained?	11	eemk0hv
Our service is ok.	5	efag7li
This was the most enjoyable meal I've had recently.	4	edk3klj
Service was good until it was time to leave.	4	ee83uly
Peppers has delicious food and nice, professional wait staff.	0	efauy26
Food/service is usually very good and consistent here.	0,5	edyssu3
The cupcakes weren't bad, but they were pretty mediocre.	1	ed9lggf
I've been to the several of the other Davios, and this one is pretty consistent with those locations food wise.	1	eeau1q7
I've gone here several times over the years and I've never been overwhelmed by the service.	1	edz4rrg
The best thing about this restaurant is the waiter.	0	ef1548f
I definitely recommend this place!	0	ed9xljw
Upon arrival, Sebastian extended a warm and sincere greeting and preceded to seat my party in Hanner's section to be served.	1,0	ee65em5
Coffee is good.	0	edoijp0
Food was good but not outstanding.	0	edbtfms
It's a family-friendly space with indoor, covered patio and outdoor seating with lots of delicious sandwich, side and dessert options.	0,4	ef6y4a6
This is not your typical Monte Cristo sandwich that has powdered sugar on it and is fried.	1	edfvq4n
My friend had been here before and said the pizza was true to NY style and was worth trying.	0	eer67hr
The spring rollls were small and lacking flavour.	2	eembqq6
You think you can succeed in a city inundated with Thai places?	11	ed1b4wf
Nicole M. must be on some crack because Peach Farm is the bizzy BOMB.	1	ef83stg
Expectation was high based on Yelp reviews.	1	eei9ifl
This place has really good food, but it's a bit pricey and can sometimes take a while to get.	0,2	edm86hz
I love tapas, and Tapeo is a great, very reasonably-priced place to get them.	3,0	ed2ycpu
I probably eat here once a week on average.	1,0	edb3uzb
We ordered Buffalo wings (mild and hot) as well as a burger and a buffalo chicken sandwich.	1	edw9wtk
I try to go at least once a month.	1	ee34ky1
After finished shopping on Robson, my husband and I stopped by this newly opened noodle restaurant.	1	eeg95d7
They just looked at me and then looked away.	2	eej8ri5
I can't speak for the Chinese food, but I've had their sushi.	1	edlmw9o
Food was good, drinks were good and service was friendly!	5	ee1uv2y
THIS...IS...MY...SPOT!!!	1	eferka2
Ate here for the second time.	1	ef6ipc2
So prior to going I did my research on Yelp and on their website and I got a good feel for the menu.	0	ed5bkwn
How can you go wrong.	10	ee98a8h
Our waitress (I believe Kelly) was amazing, she was the only waitress in a nearly full room.	0	edffxah
It was hard for us to please on a Friday night - but we were here to relax and enjoy our meal.	4	eeq6j1g
"The restaurant has a brewery in its ""reception room"", which is pretty much a bar and a gift shop."	0	edy79o8
Nice outdoor seating as well.	0	edc7g4q
Tried the fried chicken, baked macaroni & cheese, and collard greens.	1	edm31pt
"We came upon this place by searching for a nearby ""noodle"" restaurant near our Villa."	1	eeyoqfy
This was our first stop on our weekend getaway to Portland with our 14 month old son.	1	ee5ivii
The price is kinda high and the food prices are crazy.	2	eetfgyz
Overall, I would recommend it if you want a quick bite!	0	ee2mcq9
Margaritas are tasty for a fair price.	0	eeje448
Holy hell the burger and fried pickles were amazing!	6,9	ed1ggxc
Delicious burritos, good coffee, great place to get work done.	0	ef73v3f
I mean, what could I say that hasn't already been said?	13	eej95jv
But the service was absolutely terrible.	7	ed3qcjp
Tired of the same food choices.	2	edtte6c
The airport food here is good - my chicken sandwich is huge and so is JD's hot dog.	0	eebb9nm
The cappuccino is double the price of most other establishments and twice as small.	1	edklh8e
Service was very attentive and friendly.	5	eeejmv4
Bring your friends, family, or enemies and battle it out on any of their games in the library.	1	eewz2qd
While the service here is great and fast, the food is not that amazing.	5,2	ee5rnpw
I've been to Rocco's Tacos a bunch of times at this location and others.	1	edfdbjp
It's a shame that I was expecting better quality, but it really did not live up to my expectations.	10	edkxnae
Their sangria is to die for - I highly recommend it.	0	ee76hh9
Your pizza is amazing and gives me more reasons to keep coming back	0	ee9zbv8
I've had just about everything from here and the only thing I would say is don't waste your time getting a margarita.	1	eezbakv
Upon entering I felt like I was in a stinky sweat box.	14	ed63qhm
Having tried most of their taco's, I highly recommend the cowboy taco, and mojo fish taco.	0	efdzfhi
Thai restaurant that just happened to be in the same slightly upscale strip mall location.	1	ee86wfn
I've been getting my burrito fix here since the first location opened down south.	1	ef6k6cc
They are often out of to go utensils and after I started complaining they started giving me dine in utensils.	7,14	ef1uwz4
I'm not really sure what the dealio is with Top Golf...	11	ee0rrbe
My wife and I came up from San Antonio for the weekend with our dog, Sophia.	1	eeeht1p
It was empty with only one table occupied, which of course was a Monday night.	1	ees450j
Kristen really made the experience though..	1	edw0wqc
Family of four was very happy at the end of the meal, and noted that we'd definitely be putting this place in our asian meal rotation.	4,0	ee5175o
I was craving pizza.	1,8	ef92kf5
Like any tacobell, this place is better during the day than at night.	1	edp2ztu
I must say we were seated within 3 minutes of our arrival which was a complaint I read a time or two.	1	ef0ermd
You have a great place in Framingham, I've been visiting, there are some exciting and refreshing activities, and I don't have to dress up to impress.	6	efbiug4
It's actually a nice music venue, but the food and service are seriously sub-par.	0,7	ef3sg6v
The lamb was very tasty and I loved every bite.	4	ees30yp
The food was good - the veal was excellent and worth any guilt associated with eating a crippled calf.	0	eczf223
I highly recommend Guild for a romantic date night or a great food experience.	4,0	edqe7qc
Cheap greasy good bar food and cheap pitchers.	14	edmg4h0
This store gave me the worst service ever.	12	ee8oavw
What a gem, great romantic old brick house and the wait staff were very helpful.	5	eevlm8x
what a beautiful view...	0	eey5ukr
I was lucky enough to arrive just the lunch buffet was being served (11:30-2:30).	0	efaqnaw
A low end price wise Mexican place but the food was delicious and the people super friendly.	5,0	ee450e4
Been here several times late night for drinks cuz it's the only pub that is open late and there's still customers inside.	1	edytfpc
Love the tomato and peach salad!	3	eedu7nf
For anything else - the food is about as bad as it gets.	7	eduvn8u
Not too crowded which was perfect.	0	eda6nep
You get a good portion with the catfish dinner and if it can keep my hubby full, its worth 2 meals for me.	0	eem60dg
Pork belly finds its way into most menu items but it can be avoided(I know.	1	ee51njm
Sean, our server was very friendly and helpful.	5	eds0trk
The vampire tacos were great, along with the roast beef dipping sauce.	0	eetmvt6
What I got was a brown mass of overcooked, absolutely tasteless veges with OK poached eggs and an equally bland yellow sauce.	7	eeta9n0
Was on vacation last week and wanted a special night out to celebrate our 40th anniversary.	1	eebhk1l
The tap room is very simple, with a bar and a few tables in the great room.	1	edr7w25
I ordered the Stacy Burrito to go.	1	eecxq4g
"In a world where I frequently feel young and inexperienced, the Joshua Tree ""has my back."""	1	ed4dp94
Good sized patio with ample seating, from picnic tables to barrel round high tops.	0	edp0fgz
Our waitress Mia was sweet, fast and efficient.	0	edtfria
Our waitress was very attentive and friendly, it's a very lovely place, but I can't say the food was the best.	5,2	edywkws
So they squeeze 4 peoples together in the table that possibly fit for 2 people.	1	efedi7t
Always generous on the toppings and super consistent in how the pizza is cooked.	0	efcnexl
My friend and I came here for a few drinks.	1	edk4rxz
Thin, floppy, crispy, cheesy, fresh... just about every possible positive adjective that can be applied to pizza can be applied here.	1	eev2u96
Come here for the pool table, great bar food, pinball machines, and discussions with anyone in any class.	1	eebs1ns
Even with the water ban that weekend, they were still able to serve food and we just got Topo Chicos as drinks.	1	eec4vf1
This time the second drive through was not working.	0	ed357mz
Each time has been a slightly above average experience.	0	edyw5c9
Waiting to be seated I had two servers flat out ignoring me when asking them who was going to see me.	12	ee8l1p7
We started by eating free samosas -which you could really taste a hint of spice.	1	eevs4g1
Very nice place to have a snack or meal! !	6	edv1k4n
The mango pudding is to die for!!	0	eeyaes2
My girlfriend and I had a very pleasant dining experience here!	4	ee92g5p
I've been there a lot in the past and grown tired of the wait to be seated.	7	edgrfwt
Once seated, I notice everyone around us was having what appeared to be the Kirby Queso.	1	edfvnlc
Wow, like most places, it's all in your order.	0	eewjtj8
If you've experienced bites, this sister establishment transcends expectations.	2	ee26bzs
We came in for lunch when the place was practically empty, which should've been our first clue.	1	eezngwz
The chips and guacamole are SO fresh.	0	ef8evy4
My boyfriend and I had their saam platter and we got a lot of food!	1	ee28v7l
Tunas and salmons are thinly sliced and there's nothing much on the menu to choose from.	1	eed00es
On top of that, I had to eat on a table that was never picked up from the last dinners that ate on it.	1	eeu4tb5
I have eaten many things on the menu and never have had a bad meal.	0	ee4xtns
Awful, slow service.	12	edjdfvk
Went to Austin Beer and Music   Paid $51 with a promise of free food and.	1	ee1udpq
Terrific Chinese food restaurant!	0	edfz3je
Went here for the first time and I am in no way a picky person when it comes to food, but it was terrible.	14	ee1m3ha
Other than that, buffet has a lot of choices of meats and seafood.	1	eej9y06
We have self-professed that it is the best sushi in Austin, hands down.	0	ee5kpu3
I cannot say enough good things about this margarita.	2	edqrfta
That soup was the best Tom Yum soup I ever had as a child.	3	eeqjv9a
Master...we should build a shrine because he is an iconic sweetheart.	1	ed1qr20
The worst customer service ever.	12	eeajopx
My boyfriend and I stopped in on a whim for lunch on a Saturday.	1	efbiimc
"Imagine a plate of overcooked unidentifiable ""Mexican"" food with a schmear of canned refried beans and shredded iceberg lettuce."	1	ee0nt0c
I've tried them both, and while I'm a fan of shaved ice, their toaster is the main draw for me.	0	eetxdks
I don't order burgers anymore, I don't order chicken cutlets anymore, but I've always loved their fries.	3	ee6qsl2
Made to order arepas and we got a plate worth $12 which was a great value.	0	ed1yq0g
I would have given it five, had my dish not have 5 popcorn schrimp and actually have been spicy.	1	edcxqvm
At first glance, I wasn't sold on Beat  Hotel.	1	eed5e1l
Over the years, I have occasionally enjoyed Indian food, but now that we live near Zaika and they serve it, I think I'll be a regular!	4	eezjjxq
I had a dentist appointment across the street, so I wanted an enjoyable last meal before my afternoon at the torture chamber.	0	edmznqw
I have a very unique salmon dish!	0	edq34x1
Have come to this theater 3 times and every time I've come the movie is sold out ....maybe add more seats u200d	1	eez8mcs
This place has a good happy hour, but is way too hard to get to.	0	efam6fm
Our friends introduced us to this place.	1	ee153z5
Coffee is good as are the pastries.	0	edrsue1
Tidy place appropriate for a quick lunch, and has potential to be a nice dinner place with the beverage and appetizer options.	0	ee8nouj
Every time I walk into this specific Burger King something is broken first da Ivey machine next the fountain drink machine	1	eenhyje
This place is great for three important reasons.	0	ed4rtgx
They make their food from fresh ingredients everyday and print a new menu every morning.	1	ef0cj04
The next course of 6 oz.	1	eez6pz1
I think I'm halfway there.	1	eewmlpr
Plenty of single serving pies to choose from.	1	edb5fma
Went here late on a rainy Tuesday and had the entire restaurant to ourselves, an experience onto itself.	1	efeebeg
Their regular menu is also great, I recommend the crown roll.	0	ee8zh2b
If you want your senses assaulted (in a good way) just walk down the gauntlet of Hispanic goodness!	0	ef77nhl
Insalata mista was a disgrace too, with rotten tomatoes.	14	edzjh9m
Awesome teriyaki/Korean ribs(like the best)- everthing else I've tried has been disappointing.	0,16	eeodgvu
It got crowded fast, and they do not take reservations, but I will be back soon.	1	ef1ju1s
My mimosas are strawberry and I absolutely love it.	3	edszzel
Stopped by for lunch this week.	1	ee5xsw1
Thankfully, the employees were generous with toppings and I didn't have to ask for more of anything without feelin like a fat was.	5	ef5jtpw
We wanted to do a destination Indian wedding, and chose Portland, Oregon.	8,1	ef0iafc
Went for lunch and couldn't wait for dinner.	6,8	edfofyb
The steak was an absolute waste of money.	7	eeskrru
I wish I could give split stars  - 4 for drinks and 1 for food.	8	ed4mkar
The establishment is not very customer friendly.	2	edt82so
Gabriella's is great, don't miss it!	0	eff1pka
I have been attending food and beverage services at the Park Tavern since  2000.	1	edz66xv
闁挎绗峯m's Pad Thai is recommended !	0	eeztx68
She uses some luxurious ingredients that go together perfectly.	1	ef5q51k
The day I went it was cloudy and rainy.	1	efbzq8u
There's a picture of stew, but we didn't see it listed.	1	ed3nq4v
I called Dali on a whim to see if they had any reservations left.	1	ee55r8y
"had a hamburger with a very good ""special sauce""."	0	eeo86m5
There was nothing great about it, but it wasn't bad either.	1,0	edostto
Very similar to frozen pizza.	1	edp69y9
While the recliners make a movie a fun experience, two things detract from that experience.	4	efbz6o8
It also came with fried okra which was very good (I'm from Georgia and feel I know good okra).	0	edvm1vd
But last time when I went there, I was treated very badly.	12	ed4od6x
Pancakes are to die for!	0	ef0w1a0
We just moved to Orlando and are looking for a new Chinese restaurant to love.	1	efgayen
Both kinda blue grassy, but very different from one another.	1	eehup9x
The waitress Ashlee is phenomenal.	5,0	ee1ee86
It's been awhile since I've been to a theme park but ended up at Universal Orlando Resort for an evening work party & event.	1	ef7h94p
I usually go for the simple roll/sashimi here because the fish here tastes pure!	0	edgs8y6
I love their fan side...b2 is my favorite.	3	ee60gmc
Great West African food!	6,0	ed3s5ef
Here's what 50 dollars gets you:	1	een56il
My wife and I had the mango-tango martini and the mango margarita.	1	edaxqem
Went for dosa night.	1	efh64o6
Showed up around 11am and were seated immediately.	1	ef9zo4o
Alana personally brought us a delightful little entertainment package, and since then it's been one of the best restaurant experiences I've had.	3	edqs4ip
I did send it back to be cooked through but still felt it was fishy and not flaky fresh?	11	eeef5jm
My family went here the day after Christmas because we heard this place opened up recently!	1	edpjywo
We went to Icarus during the month of July when they were having a special Prix Fix diner menu all month long.	1	eddxufx
This was the best steak dinner I've ever had.	0	efg439q
Always super friendly and laid back while still keeping professional.	0	edlumks
It shouldn't be great but it is!	0	edutjm3
I've lived in Atlanta on and off for a long time, so I'm excited to be there.	6	edbcqik
This place was recommended to me by a local bud.	1	edmkcgq
I went today and they were out of a TON of toppings.	1	ef1pu61
The movie was great, the food was great, and so was the service! ! !	6	eemeq77
If you are hosting folks for an event or conference it's on the high end and somewhat with it.	1	edu13rb
Just went today to celebrate my birthday here last night with my husband , my daughter , and my niece.	1	efb1mgb
Although it is a very impressive place.	0	edf0xso
The chips and salsa here are the highlight.	0	eet765h
Anna's never misses!	0,3	eeqpkvc
I am not used to rudeness as I'm actually quite friendly.	2	ef6us1e
The ambience is nice, but quite noisy considering there are not many customers.	0,2	eed4gkg
I feel like I got an education on steak and wine.	1	edrqftq
When looking at my receipt, I realized that the guy had included himself a 15% tip!	7	eddtem6
Drunken Noodles were awesone!	0	eebcoq3
We stopped by for an early dinner at 5.	1	eezyewb
Hard to decide, but we love hash browns.	3	ef8p5tu
The chicken melted in my mouth.	1	edsdy8e
Eve was my second visit to Oba and my first in their main dining room.	1	ee94m1i
I love the atmosphere , my favorite iced vanilla ginger latte and BALT sandwich , to die for !	3	eezcteg
I asked to speak with a manager, and they didnt let me, I guess I will post here.	1	efffzy6
They also have a jain menu, which is the cherry on the cake.	1	ed67vcb
My co-workers and I came here for lunch; we have also come here for drinks for a work function.	1	eepmzi1
We tried the hummus, mediterranean salad, and the baba ganoush.	1	edfyjjq
We went on a Saturday night at 7 :30 and were able to get a reservation for a party of 6.	1	edg4alu
Their clam chowder is great.	0	eeuaeph
I don't think pasta and sandwiches are worth writing about, but I do love Greek salads and pizza slices.	2,3	ef37b0y
I advise all tourists to not order from here.	1	eeaomy7
I went here as a last minute decision today as I was hungry and didn't know where else to go.	11	eeur62d
The perfect place to celebrate my husband's 50th birthday.	0	eewaxe7
So yesterday my nephew graduated from high school and she picked this place since she and my dad  were paying lol.	1	ee2yy2v
We watched fit people and puppies jog around the park, and enjoyed the pretty Midtown skyline.	0	eddym58
